ID.generic,Source,Latitude,Longitude,Altitude,Plant.ID,Confirm.Plant.ID,match,Plant.ID_cap,GPS.horz.corr..m.,GPS.alt.corr..m.,Direction.from.GPS,Plant.status,Num.flower.stems,Num.vegetative.stems,Estim.Flower.No,Tallest.stem.height,Leaves.to.1st.flower,First.flowered,Perennial,Cut.stems,Total.flowers,Total.Fuit,Num.aborted.flowers,Comment,veg.flowering,Accessibility,date.of.measurement,X,X.1,Date,Time,X.2,No.Replicates,Flag,AvgLat,AvgLong,AvgAlt,Notes
5668,Crusher,42.33113164,2.064283373,1471.225,pb2891,pb2891,1,PB2891,0,0,,Alive,3,0,2,97,11,< 1 week,yes,0,0,0,0,,flower,roadside,06/26/21,4.7,Uncorrected,06/26/21,08:48:33am,0,1,0,42.33113164,2.064283373,1471.225,
5672,Crusher,42.32954288,2.066214357,1417.999,pb2892,pb2892,1,PB2892,2.5,2,NE,Alive,1,1,3,93,18,< 1 week,no,0,0,0,0,,flower,roadside,06/26/21,4.9,Uncorrected,06/26/21,10:05:56am,0,1,0,42.32954288,2.066214357,1417.999,
5671,Crusher,42.33023377,2.065269248,1436.797,pb2893,pb2893,1,PB2893,1,1,North,Alive,5,2,22,117,15,< 1 week,yes,0,0,0,0,,flower,roadside,06/26/21,2.6,Uncorrected,06/26/21,09:55:31am,0,1,0,42.33023377,2.065269248,1436.797,
5675,Crusher,42.32951996,2.066520712,1416.229,pb2894,pb2894,1,PB2894,1,1.5,NW,Alive,2,0,3,98,8,Just opened,no,0,0,0,0,,flower,roadside,06/26/21,2.8,Uncorrected,06/26/21,10:15:53am,0,1,0,42.32951996,2.066520712,1416.229,
6057,Picard,42.33068089,2.069189511,1456.94,pb2895,pb2895,1,PB2895,2,7,North,Alive,0,0,0,0,0,,no,0,0,0,0,could not sample,flower,roadside,06/29/21,2,Uncorrected,06/29/21,10:59:58am,0,1,0,42.33068089,2.069189511,1456.94,
5674,Crusher,42.32950872,2.066522942,1415.392,pb2896,pb2896,1,PB2896,3.5,3,NW,Alive,4,0,4,80,13,< 1 week,yes,0,0,0,0,,flower,roadside,06/26/21,5.6,Uncorrected,06/26/21,10:12:34am,0,1,0,42.32950872,2.066522942,1415.392,
6066,Picard,42.33075754,2.069525713,1455.527,pb2897,pb2897,1,PB2897,2,1.3,North,Alive,5,0,11,40,17,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,2.9,Uncorrected,06/29/21,11:12:41am,0,1,1,42.33075754,2.069525713,1455.527,
5669,Crusher,42.33113174,2.064257728,1471.338,pb2898,pb2898,1,PB2898,1.5,2,NE,Alive,2,0,2,80,21,< 1 week,yes,1,0,0,0,,flower,roadside,06/26/21,5,Uncorrected,06/26/21,08:51:46am,0,1,0,42.33113174,2.064257728,1471.338,
6065,Picard,42.33076199,2.069516056,1456.024,pb2899,pb2899,1,PB2899,1,1.5,North,Alive,5,0,16,99,12,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,2,Uncorrected,06/29/21,11:11:17am,0,1,0,42.33076199,2.069516056,1456.024,
5666,Crusher,42.33108757,2.06403299,1469.514,pb2900,pb2900,1,PB2900,2,0.5,NE,Alive,2,0,5,67,14,< 1 week,yes,0,0,0,0,,flower,roadside,06/26/21,3.4,Uncorrected,06/26/21,08:37:55am,0,1,0,42.33108757,2.06403299,1469.514,
6314,Crusher,42.32653444,2.079306998,1361.512,pb2901,pb2901,1,PB2901,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,3.3,Uncorrected,07.01.21,03:21:13pm,0,3,0,42.32653747,2.0793043,1360.705667,
6742,Carol,42.3271286,2.076517271,1372.088,pb2902,pb2902,1,PB2902,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.04.21,2.1,Uncorrected,07.04.21,03:47:46pm,0,3,0,42.32712821,2.076516158,1371.865333,
6317,Crusher,42.32649253,2.079229805,1358.25,pb2903,pb2903,1,PB2903,0,2,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,3.3,Uncorrected,07.01.21,03:23:43pm,0,3,0,42.32648924,2.079229981,1357.584333,
6335,Picard,42.32671164,2.076206871,1374.322,pb2904,pb2904,1,PB2904,1,2,North,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,3.9,Uncorrected,07.01.21,03:33:28pm,0,3,0,42.32671587,2.076208696,1373.248333,
6787,Crusher,42.32669071,2.050304448,1367.999,pb2905,pb2905,1,PB2905,1,1,NW,Alive,1,0,2,68,7,> 2 weeks ago,yes,0,0,0,0,,flower,roadside,07.04.21,4.3,Uncorrected,07.04.21,10:26:40am,0,1,0,42.32669071,2.050304448,1367.999,
6548,Carol,42.32230508,2.072788199,1172.065,pb2906,pb2906,1,PB2906,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.03.21,4.6,Uncorrected,07.03.21,03:54:47pm,0,3,0,42.32230658,2.072785612,1172.309667,
6332,Crusher,42.32323434,2.076400754,1194.221,pb2907,pb2907,1,PB2907,1,4,North,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,2,Uncorrected,07.01.21,04:09:11pm,0,3,0,42.32321789,2.076419637,1192.978667,
6326,Crusher,42.32727744,2.07668739,1368.04,pb2908,pb2908,1,PB2908,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,3.2,Uncorrected,07.01.21,03:34:23pm,0,3,0,42.32727514,2.076688316,1368.163667,
6341,Picard,42.32667517,2.076294102,1372.008,pb2909,pb2909,1,PB2909,1,-1,SE,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,3.2,Uncorrected,07.01.21,03:40:20pm,0,3,0,42.32667496,2.076294903,1372.017667,
6539,Carol,42.32321946,2.076824442,1185.881,pb2910,pb2910,1,PB2910,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.03.21,2.2,Uncorrected,07.03.21,03:28:45pm,0,3,0,42.32321948,2.076817653,1185.092667,
6344,Picard,42.32266752,2.068856728,1206.375,pb2911,pb2911,1,PB2911,0,0.5,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,2.7,Uncorrected,07.01.21,03:58:08pm,0,3,0,42.32266726,2.06885618,1206.429,
6347,Picard,42.32263889,2.068871065,1205.475,pb2912,pb2912,1,PB2912,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,2,Uncorrected,07.01.21,04:00:28pm,0,3,0,42.3226391,2.068871523,1205.558,
6323,Crusher,42.32741555,2.076701432,1369.995,pb2913,pb2913,1,PB2913,0,15,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,3.9,Uncorrected,07.01.21,03:32:23pm,0,3,0,42.32741763,2.076701571,1368.926333,
6353,Picard,42.3228976,2.075521962,1177.155,pb2914,pb2914,1,PB2914,0.5,-0.5,South,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,11,Uncorrected,07.01.21,04:09:16pm,0,3,0,42.3228967,2.075512311,1177.713333,
6566,Carol,42.32714276,2.076562504,1383.403,pb2915,pb2915,1,PB2915,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.03.21,3.9,Uncorrected,07.03.21,04:41:11pm,0,3,0,42.32713993,2.076561203,1383.885,
6551,Carol,42.32225129,2.072740432,1179.462,pb2916,pb2916,1,PB2916,0,3,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.03.21,5.7,Uncorrected,07.03.21,04:04:05pm,0,3,0,42.32227432,2.072729611,1176.127667,
6554,Carol,42.32221771,2.072660234,1186.842,pb2917,pb2917,1,PB2917,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.03.21,5.2,Uncorrected,07.03.21,04:06:04pm,0,3,0,42.32221262,2.072652389,1188.831333,
6338,Picard,42.32569187,2.075764624,1376.459,pb2918,pb2918,1,PB2918,1,-1,SE,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,3.2,Uncorrected,07.01.21,03:36:36pm,0,3,0,42.32569209,2.075765101,1376.326667,
6329,Crusher,42.32339759,2.068346457,1201.035,pb2919,pb2919,1,PB2919,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,07.01.21,2,Uncorrected,07.01.21,03:58:43pm,0,3,0,42.32338217,2.068348713,1206.945,
5982,Crusher,42.33215368,2.074113734,1427.165,pb2921,pb2921,1,PB2921,0,0,,Alive,1,0,1,67,9,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,5.4,Uncorrected,06/29/21,05:15:42pm,0,1,0,42.33215368,2.074113734,1427.165,
5966,Crusher,42.33430512,2.07192591,1424.075,pb2922,pb2922,1,PB2922,2,0,SE,Alive,7,1,11,152,23,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,13.4,Uncorrected,06/29/21,04:26:06pm,0,1,0,42.33430512,2.07192591,1424.075,
5978,Crusher,42.33216128,2.074079225,1427.836,pb2923,pb2923,1,PB2923,0,0,,Alive,2,1,4,80,19,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,5.8,Uncorrected,06/29/21,05:09:26pm,0,1,0,42.33216128,2.074079225,1427.836,
5979,Crusher,42.33216426,2.074070529,1428.766,pb2924,pb2924,1,PB2924,2,2.5,NE,Alive,6,1,5,74,9,Just opened,yes,0,0,0,0,,flower,roadside,06/29/21,5.1,Uncorrected,06/29/21,05:10:42pm,0,1,0,42.33216426,2.074070529,1428.766,
5974,Crusher,42.33224181,2.073766872,1426.009,pb2925,pb2925,1,PB2925,0,0,,Alive,2,0,1,84,7,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,3.4,Uncorrected,06/29/21,04:57:11pm,0,1,0,42.33224181,2.073766872,1426.009,
5962,Crusher,42.3342933,2.07190625,1430.633,pb2926,pb2926,1,PB2926,0,0,,Alive,1,1,7,57,13,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,11.5,Uncorrected,06/29/21,04:20:15pm,0,1,0,42.3342933,2.07190625,1430.633,
5985,Crusher,42.33192039,2.074516679,1425.034,pb2927,pb2927,1,PB2927,0,0,,Alive,1,1,4,73,14,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,4.3,Uncorrected,06/29/21,05:25:09pm,0,1,0,42.33192039,2.074516679,1425.034,
5980,Crusher,42.33216671,2.074103109,1426.33,pb2928,pb2928,1,PB2928,0,0,,Alive,1,0,3,65,11,< 1 week,no,1,0,0,0,,flower,roadside,06/29/21,5,Uncorrected,06/29/21,05:11:57pm,0,1,0,42.33216671,2.074103109,1426.33,
5960,Crusher,42.33429109,2.071900173,1432.579,pb2929,pb2929,1,PB2929,0,0,,Alive,2,0,11,82,11,< 1 week,yes,1,0,0,0,,flower,roadside,06/29/21,10.7,Uncorrected,06/29/21,04:16:41pm,0,1,0,42.33429109,2.071900173,1432.579,
5968,Crusher,42.33427958,2.071927137,1430.697,pb2930,pb2930,1,PB2930,0,-0.5,,Alive,1,0,3,64,19,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,3,Uncorrected,06/29/21,04:29:44pm,0,1,0,42.33427958,2.071927137,1430.697,
5984,Crusher,42.33211832,2.074178565,1430.299,pb2931,pb2931,1,PB2931,0,0,,Alive,12,2,22,60,12,< 1 week,no,1,0,0,0,,flower,roadside,06/29/21,4,Uncorrected,06/29/21,05:19:52pm,0,1,0,42.33211832,2.074178565,1430.299,
5959,Crusher,42.33431458,2.071917771,1430.681,pb2932,pb2932,1,PB2932,0,0,,Alive,6,0,4,67,16,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,4.3,Uncorrected,06/29/21,04:12:19pm,0,1,0,42.33431458,2.071917771,1430.681,
5988,Crusher,42.33170081,2.074327787,1423.503,pb2933,pb2933,1,PB2933,0,0,,Alive,2,0,2,43,6,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,4,Uncorrected,06/29/21,05:29:57pm,0,1,0,42.33170081,2.074327787,1423.503,
5983,Crusher,42.33215327,2.074106939,1428.317,pb2934,pb2934,1,PB2934,0,0,,Alive,3,0,7,73,11,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,3.9,Uncorrected,06/29/21,05:17:34pm,0,1,0,42.33215327,2.074106939,1428.317,
5981,Crusher,42.33215638,2.074107832,1427.537,pb2936,pb2936,1,PB2936,0,0,,Alive,4,0,8,73,13,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,6.4,Uncorrected,06/29/21,05:13:42pm,0,1,0,42.33215638,2.074107832,1427.537,
5967,Crusher,42.33429113,2.071921756,1427.853,pb2937,pb2937,1,PB2937,0,0,,Alive,3,0,31,92,16,< 1 week,yes,0,0,0,0,,flower,roadside,06/29/21,13.7,Uncorrected,06/29/21,04:27:26pm,0,1,0,42.33429113,2.071921756,1427.853,
5976,Crusher,42.33214324,2.074021566,1428.217,pb2938,pb2938,1,PB2938,3,6,NE,Alive,2,1,3,104,19,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,7.2,Uncorrected,06/29/21,05:04:13pm,0,1,0,42.33214324,2.074021566,1428.217,
5961,Crusher,42.33429307,2.071911916,1432.128,pb2939,pb2939,1,PB2939,1,0,South,Alive,5,1,52,131,17,< 1 week,no,0,0,0,0,,flower,roadside,06/29/21,4.7,Uncorrected,06/29/21,04:18:02pm,0,1,0,42.33429307,2.071911916,1432.128,
5969,Crusher,42.33424952,2.071946055,1430.248,pb2940,pb2940,1,PB2940,1,1.5,South,Alive,1,0,8,97,22,< 1 week,yes,1,0,0,0,,flower,roadside,06/29/21,8.1,Uncorrected,06/29/21,04:31:44pm,0,1,0,42.33424952,2.071946055,1430.248,
6435,Carol,42.32093965,2.093823581,1228.961,pb2941,pb2941,1,PB2941,0,0,,Alive,2,0,2,61,12,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,1.8,Uncorrected,07.02.21,04:33:22pm,0,1,0,42.32093965,2.093823581,1228.961,
6213,Picard,42.32654122,2.081997128,1351.01,pb2942,pb2942,1,PB2942,8,6,North,Alive,9,0,37,112,31,< 1 week,yes,0,0,0,0,,flower,roadside,06/30/21,5.9,Uncorrected,06/30/21,10:19:13am,0,1,0,42.32654122,2.081997128,1351.01,
6427,Carol,42.3209266,2.096066838,1241.835,pb2943,pb2943,1,PB2943,5,6,North,Alive,1,0,4,63,8,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,3.2,Uncorrected,07.02.21,03:45:42pm,0,1,0,42.3209266,2.096066838,1241.835,
6421,Carol,42.32093029,2.096271479,1235.062,pb2944,pb2944,1,PB2944,0,0,,Alive,1,1,5,85,18,< 1 week,no,1,0,0,0,,flower,roadside,07.02.21,11.5,Uncorrected,07.02.21,03:13:10pm,0,1,0,42.32093029,2.096271479,1235.062,
6425,Carol,42.32093274,2.096062395,1239.497,pb2945,pb2945,1,PB2945,4,5,,Alive,1,0,2,68,13,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,2.9,Uncorrected,07.02.21,03:36:59pm,0,1,0,42.32093274,2.096062395,1239.497,
6430,Carol,42.32083578,2.095845166,1243.558,pb2946,pb2946,1,PB2946,0,0,,Alive,2,0,4,56,12,< 1 week,yes,0,0,0,0,,flower,roadside,07.02.21,2.2,Uncorrected,07.02.21,04:06:42pm,0,1,0,42.32083578,2.095845166,1243.558,
6215,Picard,42.32653862,2.081967721,1351.309,pb2947,pb2947,1,PB2947,9,8,North,Alive,1,0,3,61,16,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,5.8,Uncorrected,06/30/21,10:27:51am,0,1,0,42.32653862,2.081967721,1351.309,
6423,Carol,42.32090666,2.096229451,1239.84,pb2948,pb2948,1,PB2948,0,0,,Alive,2,0,2,73,8,< 1 week,no,2,0,0,0,,flower,roadside,07.02.21,2.4,Uncorrected,07.02.21,03:28:32pm,0,1,0,42.32090666,2.096229451,1239.84,
6426,Carol,42.32093733,2.096062159,1237.309,pb2949,pb2949,1,PB2949,4,5,North,Alive,1,0,5,106,17,< 1 week,yes,3,0,0,0,,flower,roadside,07.02.21,2.5,Uncorrected,07.02.21,03:40:39pm,0,1,0,42.32093733,2.096062159,1237.309,
6432,Carol,42.32092881,2.093964049,1228.848,pb2950,pb2950,1,PB2950,0,0,,Alive,1,0,1,52,14,Just opened,no,0,0,0,0,,flower,roadside,07.02.21,2,Uncorrected,07.02.21,04:21:41pm,0,1,0,42.32092881,2.093964049,1228.848,
6428,Carol,42.32092448,2.096076207,1243.779,pb2951,pb2951,1,PB2951,5,6,North,Alive,1,0,2,82,10,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,2.3,Uncorrected,07.02.21,03:49:36pm,0,1,0,42.32092448,2.096076207,1243.779,
6434,Carol,42.32093118,2.093853479,1230.875,pb2952,pb2952,1,PB2952,0,0,,Alive,3,0,5,61,9,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,1.8,Uncorrected,07.02.21,04:29:43pm,0,1,0,42.32093118,2.093853479,1230.875,
6424,Carol,42.32093361,2.096080399,1238.359,pb2953,pb2953,1,PB2953,4,4,North,Alive,2,0,2,50,10,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,3.3,Uncorrected,07.02.21,03:34:10pm,0,1,0,42.32093361,2.096080399,1238.359,
6433,Carol,42.32092375,2.093903973,1229.438,pb2955,pb2955,1,PB2955,0,0,,Alive,2,0,1,28,6,Just opened,yes,2,0,0,0,,flower,roadside,07.02.21,1.8,Uncorrected,07.02.21,04:25:11pm,0,1,0,42.32092375,2.093903973,1229.438,
6436,Carol,42.32096817,2.093659817,1231.882,pb2956,pb2956,1,PB2956,0,0,,Alive,1,0,7,45,7,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,1.8,Uncorrected,07.02.21,04:38:04pm,0,1,0,42.32096817,2.093659817,1231.882,
6216,Picard,42.32645876,2.085328368,1330.812,pb2957,pb2957,1,PB2957,0,-0.5,,Alive,2,0,3,79,23,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,4.7,Uncorrected,06/30/21,10:43:55am,0,1,0,42.32645876,2.085328368,1330.812,
6429,Carol,42.32091372,2.096073875,1245.082,pb2958,pb2958,1,PB2958,5,6,North,Alive,2,1,14,67,10,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,3.2,Uncorrected,07.02.21,04:00:00pm,0,1,0,42.32091372,2.096073875,1245.082,
6431,Carol,42.32081731,2.095830998,1243.296,pb2959,pb2959,1,PB2959,0,0,,Alive,5,2,1,75,15,> 2 weeks ago,no,0,0,0,0,,flower,roadside,07.02.21,1.9,Uncorrected,07.02.21,04:10:49pm,0,1,0,42.32081731,2.095830998,1243.296,
6437,Carol,42.32098448,2.093637562,1232.055,pb2960,pb2960,1,PB2960,0,0,,Alive,2,1,4,47,7,< 1 week,no,0,0,0,0,,flower,roadside,07.02.21,1.8,Uncorrected,07.02.21,04:42:37pm,0,1,0,42.32098448,2.093637562,1232.055,
6082,Carol,42.33125023,2.074064136,1417.186,pb2961,pb2961,1,PB2961,0,0,,Alive,3,2,2,81,8,< 1 week,yes,0,0,0,0,,flower,roadside,06/30/21,1.9,Uncorrected,06/30/21,07:41:20am,0,1,0,42.33125023,2.074064136,1417.186,
6083,Carol,42.33129672,2.074037266,1417.06,pb2962,pb2962,1,PB2962,1,0,North,Alive,2,1,1,70,8,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,2,Uncorrected,06/30/21,07:46:35am,0,1,0,42.33129672,2.074037266,1417.06,
6084,Carol,42.33071317,2.074240039,1417.223,pb2963,pb2963,1,PB2963,0.5,0,East,Alive,2,0,3,74,10,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,2.4,Uncorrected,06/30/21,07:53:41am,0,1,0,42.33071317,2.074240039,1417.223,
6257,Carol,42.32574325,2.08704392,1315.739,pb2964,pb2964,1,PB2964,2,1,NE,Alive,1,0,2,97,24,> 2 weeks ago,yes,2,0,0,0,,flower,roadside,07.01.21,2.3,Uncorrected,07.01.21,08:39:24am,0,1,0,42.32574325,2.08704392,1315.739,
6093,Carol,42.33000549,2.074138127,1411.871,pb2965,pb2965,1,PB2965,0,0,East,Alive,2,0,4,54,12,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,2.9,Uncorrected,06/30/21,08:15:13am,0,1,0,42.33000549,2.074138127,1411.871,
6094,Carol,42.32998483,2.074138478,1413.506,pb2966,pb2966,1,PB2966,0,0,,Alive,2,0,4,47,12,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,4.3,Uncorrected,06/30/21,08:17:58am,0,1,0,42.32998483,2.074138478,1413.506,
6095,Carol,42.32984833,2.074045942,1426.237,pb2967,pb2967,1,PB2967,2,0.5,East,Alive,1,0,5,91,18,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,5.4,Uncorrected,06/30/21,08:21:30am,0,1,0,42.32984833,2.074045942,1426.237,
6092,Carol,42.32998583,2.074148081,1411.376,pb2968,pb2968,1,PB2968,2,0,East,Alive,1,0,3,48,14,< 1 week,yes,0,0,0,0,,flower,roadside,06/30/21,2.9,Uncorrected,06/30/21,08:12:38am,0,1,0,42.32998583,2.074148081,1411.376,
6098,Carol,42.3262823,2.080930718,1352.932,pb2969,pb2969,1,PB2969,1,0,North,Alive,8,1,29,73,12,< 1 week,yes,0,0,0,0,,flower,roadside,06/30/21,1.7,Uncorrected,06/30/21,09:35:09am,0,1,0,42.3262823,2.080930718,1352.932,
6275,Carol,42.32539111,2.087715812,1320.015,pb2970,pb2970,1,PB2970,0,0,,Alive,12,0,27,100,10,< 1 week,no,0,0,0,0,,flower,roadside,07.01.21,1.6,Uncorrected,07.01.21,10:00:01am,0,1,0,42.32539111,2.087715812,1320.015,
6103,Carol,42.32648589,2.081767352,1351.269,pb2971,pb2971,1,PB2971,2,5,North,Alive,2,1,3,57,8,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,4,Uncorrected,06/30/21,09:55:10am,0,1,0,42.32648589,2.081767352,1351.269,
6079,Carol,42.33123125,2.0741996,1435.218,pb2972,pb2972,1,PB2972,3,5,NE,Alive,2,1,5,55,13,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,2.8,Uncorrected,06/30/21,07:30:47am,0,1,0,42.33123125,2.0741996,1435.218,
6080,Carol,42.33119391,2.074222825,1430.904,pb2973,pb2973,1,PB2973,3,6,NE,Alive,6,2,4,100,16,< 1 week,yes,2,0,0,0,,flower,roadside,06/30/21,2.7,Uncorrected,06/30/21,07:33:11am,0,1,0,42.33119391,2.074222825,1430.904,
6273,Carol,42.32541136,2.087679545,1321.153,pb2974,pb2974,1,PB2974,0,0,,Alive,1,1,3,85,13,< 1 week,no,0,0,0,0,,flower,roadside,07.01.21,1.8,Uncorrected,07.01.21,09:54:47am,0,1,0,42.32541136,2.087679545,1321.153,
6081,Carol,42.33123614,2.074068108,1418.202,pb2975,pb2975,1,PB2975,0,0,,Alive,4,1,1,48,8,Just opened,yes,0,0,0,0,,flower,roadside,06/30/21,2.8,Uncorrected,06/30/21,07:38:39am,0,1,0,42.33123614,2.074068108,1418.202,
6099,Carol,42.32628312,2.080937567,1353.086,pb2976,pb2976,1,PB2976,1.5,1.5,North,Alive,2,1,3,37,10,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,1.7,Uncorrected,06/30/21,09:39:14am,0,1,0,42.32628312,2.080937567,1353.086,
6085,Carol,42.33071791,2.074238447,1416.798,pb2977,pb2977,1,PB2977,4,2,East,Alive,1,0,1,64,12,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,3.3,Uncorrected,06/30/21,07:56:00am,0,1,0,42.33071791,2.074238447,1416.798,
6100,Carol,42.32629761,2.081042354,1351.914,pb2978,pb2978,1,PB2978,2,1.5,North,Alive,2,0,9,104,13,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,2.1,Uncorrected,06/30/21,09:43:32am,0,1,0,42.32629761,2.081042354,1351.914,
6089,Carol,42.32999584,2.07414891,1414.361,pb2979,pb2979,1,PB2979,0,0,,Alive,1,0,3,37,8,< 1 week,yes,0,0,0,0,,flower,roadside,06/30/21,3,Uncorrected,06/30/21,08:07:35am,0,1,0,42.32999584,2.07414891,1414.361,
6087,Carol,42.33068582,2.074233569,1417.865,pb2980,pb2980,1,PB2980,4,5,East,Alive,1,0,2,60,12,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,3.1,Uncorrected,06/30/21,08:00:06am,0,1,0,42.33068582,2.074233569,1417.865,
6262,Carol,42.32553314,2.087412338,1321.339,pb2981,pb2981,1,PB2981,1,0.4,North,Alive,4,2,6,97,18,< 1 week,yes,0,0,0,0,,flower,roadside,07.01.21,1.9,Uncorrected,07.01.21,08:54:58am,0,1,0,42.32553314,2.087412338,1321.339,
6206,Picard,42.32648967,2.081769958,1352.476,pb2982,pb2982,1,PB2982,4,4,North,Alive,1,0,10,102,22,< 1 week,yes,0,0,0,0,,flower,roadside,06/30/21,4.4,Uncorrected,06/30/21,09:54:15am,0,1,0,42.32648967,2.081769958,1352.476,
6422,Carol,42.32093272,2.096306301,1242.393,pb2983,pb2983,1,PB2983,0,0,,Alive,4,0,3,74,18,< 1 week,no,1,0,0,0,,flower,roadside,07.02.21,2.9,Uncorrected,07.02.21,03:20:50pm,0,1,0,42.32093272,2.096306301,1242.393,
6108,Carol,42.32651008,2.081823526,1349.191,pb2984,pb2984,1,PB2984,5,2,North,Alive,1,0,6,82,12,< 1 week,yes,1,0,0,0,,flower,roadside,06/30/21,3.6,Uncorrected,06/30/21,10:15:18am,0,1,0,42.32651008,2.081823526,1349.191,
6270,Carol,42.32550577,2.087495067,1324.667,pb2985,pb2985,1,PB2985,2,2,NE,Alive,1,0,5,94,14,< 1 week,no,0,0,0,0,,flower,roadside,07.01.21,2.2,Uncorrected,07.01.21,09:26:37am,0,1,0,42.32550577,2.087495067,1324.667,
6110,Carol,42.32628868,2.082849522,1350.12,pb2986,pb2986,1,PB2986,3,0.5,NE,Alive,1,0,1,66,12,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,6.1,Uncorrected,06/30/21,10:25:45am,0,1,0,42.32628868,2.082849522,1350.12,
6263,Carol,42.32554342,2.087398227,1320.869,pb2987,pb2987,1,PB2987,1,1.5,North,Alive,2,0,5,107,20,< 2 weeks,no,0,0,0,0,,flower,roadside,07.01.21,1.7,Uncorrected,07.01.21,08:56:40am,0,1,0,42.32554342,2.087398227,1320.869,
6264,Carol,42.32553297,2.087410798,1320.57,pb2988,pb2988,1,PB2988,1,0.2,North,Alive,1,0,3,52,15,< 1 week,no,0,0,0,0,,flower,roadside,07.01.21,1.7,Uncorrected,07.01.21,08:59:05am,0,1,0,42.32553297,2.087410798,1320.57,
6259,Carol,42.32552612,2.087413921,1317.898,pb2989,pb2989,1,PB2989,1,1.5,North,Alive,12,0,19,103,24,> 2 weeks ago,yes,3,0,0,0,,flower,roadside,07.01.21,2.3,Uncorrected,07.01.21,08:48:21am,0,1,0,42.32552612,2.087413921,1317.898,
6272,Carol,42.32541723,2.087641297,1320.548,pb2990,pb2990,1,PB2990,1.5,1,NE,Alive,3,0,1,90,15,Just opened,no,0,0,0,0,,flower,roadside,07.01.21,1.6,Uncorrected,07.01.21,09:53:10am,0,1,0,42.32541723,2.087641297,1320.548,
6109,Carol,42.32646145,2.081883881,1353.642,pb2991,pb2991,1,PB2991,2,5,North,Alive,1,0,4,73,15,< 1 week,no,0,0,0,0,,flower,roadside,06/30/21,3.8,Uncorrected,06/30/21,10:18:46am,0,1,0,42.32646145,2.081883881,1353.642,
