PlantID	PlantID_UPPER	PlantID_LongFormat	PlantID_longFormat_refVersion	Batch	Batch_PlantID	PlantID_Batch	Species	Location	Coverage_mean	Coverage_stdev	GT_percentage	MappingQuality	InsertSize_median	Coverage_rank	Coverage_rank_MEGA	Coverage_bin	Latitude	Longitude	Altitude	Pool	bamFILE	ColorClass_1	Comments
pb0224	PB0224	2x-N703-25_Am_Pla_pb0224	2x-N703-25_Am_Pla_pb0224_v3.5	2x	2x_PB0224	PB0224_2x	Am	Pla	3.2949	22.1805	35.93	42.5355	204	857	768	Low	42.32160896	2.070654867	1204.061	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-25_Am_Pla_pb0224_v3.5.sorted.BXnum.merged.bam	H	
pb0225	PB0225	2x-N703-26_Am_Pla_pb0225	2x-N703-26_Am_Pla_pb0225_v3.5	2x	2x_PB0225	PB0225_2x	Am	Pla	2.469	18.6361	35.91	42.3615	200	747	660	Low	42.32160739	2.070662299	1203.477667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-26_Am_Pla_pb0225_v3.5.sorted.BXnum.merged.bam	H	
pb0226	PB0226	2x-N703-27_Am_Pla_pb0226	2x-N703-27_Am_Pla_pb0226_v3.5	2x	2x_PB0226	PB0226_2x	Am	Pla	1.8993	16.1238	36.04	41.8724	205	402	316	Low	42.32160457	2.070634796	1206.950667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-27_Am_Pla_pb0226_v3.5.sorted.BXnum.merged.bam	NaN	
pb0227	PB0227	2x-N703-28_Am_Pla_pb0227	2x-N703-28_Am_Pla_pb0227_v3.5	2x	2x_PB0227	PB0227_2x	Am	Pla	2.095	22.6195	36.15	41.9874	204	540	454	Low	42.32181997	2.072043091	1199.462	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-28_Am_Pla_pb0227_v3.5.sorted.BXnum.merged.bam	Ye	
pb0228	PB0228	2x-N703-29_Am_Pla_pb0228	2x-N703-29_Am_Pla_pb0228_v3.5	2x	2x_PB0228	PB0228_2x	Am	Pla	1.6599	17.4258	35.96	41.4696	200	260	174	Low	42.32186828	2.072158408	1198.961	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-29_Am_Pla_pb0228_v3.5.sorted.BXnum.merged.bam	H	
pb0229	PB0229	2x-N703-30_Am_Pla_pb0229	2x-N703-30_Am_Pla_pb0229_v3.5	2x	2x_PB0229	PB0229_2x	Am	Pla	1.7496	16.1679	35.98	42.0811	202	310	224	Low	42.3215716	2.07137157	1200.039333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-30_Am_Pla_pb0229_v3.5.sorted.BXnum.merged.bam	Ye	
pb0230	PB0230	2x-N703-31_Am_Pla_pb0230	2x-N703-31_Am_Pla_pb0230_v3.5	2x	2x_PB0230	PB0230_2x	Am	Pla	1.4602	17.5997	36.16	41.633	203	175	90	Low	42.32154447	2.070870218	1204.027667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-31_Am_Pla_pb0230_v3.5.sorted.BXnum.merged.bam	H	
pb0231	PB0231	2x-N703-32_Am_Pla_pb0231	2x-N703-32_Am_Pla_pb0231_v3.5	2x	2x_PB0231	PB0231_2x	Am	Pla	2.4911	29.0751	36.14	42.204	200	755	668	Low	42.32178946	2.07196699	1201.797667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-32_Am_Pla_pb0231_v3.5.sorted.BXnum.merged.bam	H	
pb0232	PB0232	2x-N703-33_Am_Pla_pb0232	2x-N703-33_Am_Pla_pb0232_v3.5	2x	2x_PB0232	PB0232_2x	Am	Pla	2.8542	30.4108	35.84	42.2744	200	833	746	Low	42.32200154	2.072520023	1203.976667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-33_Am_Pla_pb0232_v3.5.sorted.BXnum.merged.bam	H	
pb0233	PB0233	2x-N703-34_Am_Pla_pb0233	2x-N703-34_Am_Pla_pb0233_v3.5	2x	2x_PB0233	PB0233_2x	Am	Pla	2.4287	26.2015	35.97	42.1597	201	733	646	Low	42.32214942	2.072697138	1208.897667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-34_Am_Pla_pb0233_v3.5.sorted.BXnum.merged.bam	H	
pb0234	PB0234	2x-N703-35_Am_Pla_pb0234	2x-N703-35_Am_Pla_pb0234_v3.5	2x	2x_PB0234	PB0234_2x	Am	Pla	2.4683	28.3881	35.98	42.1414	200	746	659	Low	42.32217518	2.072675601	1202.378	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-35_Am_Pla_pb0234_v3.5.sorted.BXnum.merged.bam	NaN	
pb0235	PB0235	2x-N703-36_Am_Pla_pb0235	2x-N703-36_Am_Pla_pb0235_v3.5	2x	2x_PB0235	PB0235_2x	Am	Pla	2.1112	20.8755	36.22	42.0723	203	548	462	Low	42.32162145	2.070663107	1202.208	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-36_Am_Pla_pb0235_v3.5.sorted.BXnum.merged.bam	H	
pb0236	PB0236	2x-N703-37_Am_Pla_pb0236	2x-N703-37_Am_Pla_pb0236_v3.5	2x	2x_PB0236	PB0236_2x	Am	Pla	1.9628	19.3476	35.98	41.8816	197	452	366	Low	42.32201804	2.072506705	1200.784	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-37_Am_Pla_pb0236_v3.5.sorted.BXnum.merged.bam	FR	
pb0237	PB0237	2x-N703-38_Am_Pla_pb0237	2x-N703-38_Am_Pla_pb0237_v3.5	2x	2x_PB0237	PB0237_2x	Am	Pla	1.6345	15.8923	35.89	41.9542	195	250	164	Low	42.32173064	2.071764286	1202.905667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-38_Am_Pla_pb0237_v3.5.sorted.BXnum.merged.bam	H	
pb0238	PB0238	2x-N703-39_Am_Pla_pb0238	2x-N703-39_Am_Pla_pb0238_v3.5	2x	2x_PB0238	PB0238_2x	Am	Pla	1.933	15.5211	36.03	42.2291	204	425	339	Low	42.32218356	2.072723103	1196.871	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-39_Am_Pla_pb0238_v3.5.sorted.BXnum.merged.bam	Ye	
pb0239	PB0239	2x-N703-40_Am_Pla_pb0239	2x-N703-40_Am_Pla_pb0239_v3.5	2x	2x_PB0239	PB0239_2x	Am	Pla	1.7881	28.222	36.29	41.7333	202	337	251	Low	42.32150728	2.071232625	1199.505333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-40_Am_Pla_pb0239_v3.5.sorted.BXnum.merged.bam	NaN	
pb0240	PB0240	2x-N703-41_Am_Pla_pb0240	2x-N703-41_Am_Pla_pb0240_v3.5	2x	2x_PB0240	PB0240_2x	Am	Pla	1.8273	15.0889	35.87	41.8714	199	361	275	Low	42.32211742	2.072631748	1200.806333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-41_Am_Pla_pb0240_v3.5.sorted.BXnum.merged.bam	H	
pb0241	PB0241	2x-N703-42_Am_Pla_pb0241	2x-N703-42_Am_Pla_pb0241_v3.5	2x	2x_PB0241	PB0241_2x	Am	Pla	2.211	24.8583	35.99	41.8121	199	612	526	Low	42.32218873	2.072716833	1204.941333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-42_Am_Pla_pb0241_v3.5.sorted.BXnum.merged.bam	H	
pb0242	PB0242	2x-N703-43_Am_Pla_pb0242	2x-N703-43_Am_Pla_pb0242_v3.5	2x	2x_PB0242	PB0242_2x	Am	Pla	1.9589	18.776	35.92	42.0002	202	450	364	Low	42.32219443	2.072689584	1200.331333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-43_Am_Pla_pb0242_v3.5.sorted.BXnum.merged.bam	H	
pb0243	PB0243	2x-N703-44_Am_Pla_pb0243	2x-N703-44_Am_Pla_pb0243_v3.5	2x	2x_PB0243	PB0243_2x	Am	Pla	1.7023	24.0461	36.32	41.907	200	284	198	Low	42.32201654	2.072508794	1203.657333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-44_Am_Pla_pb0243_v3.5.sorted.BXnum.merged.bam	FR	
pb0244	PB0244	2x-N703-45_Am_Pla_pb0244	2x-N703-45_Am_Pla_pb0244_v3.5	2x	2x_PB0244	PB0244_2x	Am	Pla	1.8393	20.2735	35.92	41.7144	195	367	281	Low	42.32187273	2.072146807	1198.463667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-45_Am_Pla_pb0244_v3.5.sorted.BXnum.merged.bam	H	
pb0245	PB0245	2x-N703-46_Am_Pla_pb0245	2x-N703-46_Am_Pla_pb0245_v3.5	2x	2x_PB0245	PB0245_2x	Am	Pla	1.8575	14.8561	35.97	41.8854	203	379	293	Low	42.32197254	2.072462303	1205.673667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-46_Am_Pla_pb0245_v3.5.sorted.BXnum.merged.bam	FR	
pb0246	PB0246	2x-N703-47_Am_Pla_pb0246	2x-N703-47_Am_Pla_pb0246_v3.5	2x	2x_PB0246	PB0246_2x	Am	Pla	1.3978	9.6359	36.07	41.9017	206	159	74	Low	42.32153792	2.070871436	1201.844	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-47_Am_Pla_pb0246_v3.5.sorted.BXnum.merged.bam	Ye	
pb0247	PB0247	2x-N703-48_Am_Pla_pb0247	2x-N703-48_Am_Pla_pb0247_v3.5	2x	2x_PB0247	PB0247_2x	Am	Pla	1.6898	14.649	35.98	41.982	201	278	192	Low	42.32160852	2.070653143	1205.493667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-48_Am_Pla_pb0247_v3.5.sorted.BXnum.merged.bam	FR	
pb0248	PB0248	2x-N703-49_Am_Pla_pb0248	2x-N703-49_Am_Pla_pb0248_v3.5	2x	2x_PB0248	PB0248_2x	Am	Pla	2.4329	26.7519	35.96	42.2495	198	736	649	Low	42.32178706	2.071715179	1202.713333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-49_Am_Pla_pb0248_v3.5.sorted.BXnum.merged.bam	Ye	
pb0249	PB0249	2x-N703-50_Am_Pla_pb0249	2x-N703-50_Am_Pla_pb0249_v3.5	2x	2x_PB0249	PB0249_2x	Am	Pla	2.1745	21.5284	35.97	42.1844	195	596	510	Low	42.32193178	2.072323976	1197.488	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-50_Am_Pla_pb0249_v3.5.sorted.BXnum.merged.bam	NaN	
pb0250	PB0250	2x-N703-51_Am_Pla_pb0250	2x-N703-51_Am_Pla_pb0250_v3.5	2x	2x_PB0250	PB0250_2x	Am	Pla	2.0595	20.6395	36.12	42.0265	199	516	430	Low	42.32173471	2.07169021	1200.343	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-51_Am_Pla_pb0250_v3.5.sorted.BXnum.merged.bam	H	
pb0251	PB0251	2x-N703-52_Am_Pla_pb0251	2x-N703-52_Am_Pla_pb0251_v3.5	2x	2x_PB0251	PB0251_2x	Am	Pla	1.6521	13.762	36.09	42.1533	200	258	172	Low	42.32365577	2.080518258	1185.513	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-52_Am_Pla_pb0251_v3.5.sorted.BXnum.merged.bam	FR	
pb0252	PB0252	2x-N703-53_Am_Pla_pb0252	2x-N703-53_Am_Pla_pb0252_v3.5	2x	2x_PB0252	PB0252_2x	Am	Pla	1.7289	25.5701	36.15	41.7507	197	299	213	Low	42.32364907	2.080507677	1186.539667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-53_Am_Pla_pb0252_v3.5.sorted.BXnum.merged.bam	H	
pb0253	PB0253	2x-N703-54_Am_Pla_pb0253	2x-N703-54_Am_Pla_pb0253_v3.5	2x	2x_PB0253	PB0253_2x	Am	Pla	1.8734	18.1781	35.92	42.0116	195	390	304	Low	42.3238071	2.080974857	1180.886333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-54_Am_Pla_pb0253_v3.5.sorted.BXnum.merged.bam	FR	
pb0254	PB0254	2x-N703-55_Am_Pla_pb0254	2x-N703-55_Am_Pla_pb0254_v3.5	2x	2x_PB0254	PB0254_2x	Am	Pla	1.8002	21.8931	36.1	42.2923	199	340	254	Low	42.32371462	2.081619196	1181.436667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-55_Am_Pla_pb0254_v3.5.sorted.BXnum.merged.bam	FR	
pb0256	PB0256	2x-N703-56_Am_Pla_pb0256	2x-N703-56_Am_Pla_pb0256_v3.5	2x	2x_PB0256	PB0256_2x	Am	Pla	1.9633	18.9236	36.18	42.3277	202	454	368	Low	42.32366243	2.080506679	1186.434	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-56_Am_Pla_pb0256_v3.5.sorted.BXnum.merged.bam	FR	
pb0257	PB0257	2x-N703-57_Am_Pla_pb0257	2x-N703-57_Am_Pla_pb0257_v3.5	2x	2x_PB0257	PB0257_2x	Am	Pla	2.0603	21.3376	36.01	42.0919	192	517	431	Low	42.323751	2.080868033	1183.622333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-57_Am_Pla_pb0257_v3.5.sorted.BXnum.merged.bam	NaN	
pb0258	PB0258	2x-N703-58_Am_Pla_pb0258	2x-N703-58_Am_Pla_pb0258_v3.5	2x	2x_PB0258	PB0258_2x	Am	Pla	2.1237	18.8691	36.02	42.066	194	561	475	Low	42.32376878	2.081176039	1186.942667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-58_Am_Pla_pb0258_v3.5.sorted.BXnum.merged.bam	FR	
pb0259	PB0259	2x-N703-59_Am_Pla_pb0259	2x-N703-59_Am_Pla_pb0259_v3.5	2x	2x_PB0259	PB0259_2x	Am	Pla	1.6548	15.8745	36.05	41.8516	200	259	173	Low	42.32367857	2.080461533	1184.374667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-59_Am_Pla_pb0259_v3.5.sorted.BXnum.merged.bam	FR	
pb0260	PB0260	2x-N703-60_Am_Pla_pb0260	2x-N703-60_Am_Pla_pb0260_v3.5	2x	2x_PB0260	PB0260_2x	Am	Pla	1.9006	10.8845	35.92	42.2647	199	403	317	Low	42.32375093	2.081178022	1188.872333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-60_Am_Pla_pb0260_v3.5.sorted.BXnum.merged.bam	FR	
pb0261	PB0261	2x-N703-61_Am_Pla_pb0261	2x-N703-61_Am_Pla_pb0261_v3.5	2x	2x_PB0261	PB0261_2x	Am	Pla	1.7379	21.7718	36.11	41.8539	198	305	219	Low	42.32368175	2.081046324	1206.659667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-61_Am_Pla_pb0261_v3.5.sorted.BXnum.merged.bam	FR	
pb0262	PB0262	2x-N703-62_Am_Pla_pb0262	2x-N703-62_Am_Pla_pb0262_v3.5	2x	2x_PB0262	PB0262_2x	Am	Pla	1.528	15.3234	36.04	41.8325	198	200	114	Low	42.3237436	2.081168818	1190.150333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-62_Am_Pla_pb0262_v3.5.sorted.BXnum.merged.bam	NaN	
pb0263	PB0263	2x-N703-63_Am_Pla_pb0263	2x-N703-63_Am_Pla_pb0263_v3.5	2x	2x_PB0263	PB0263_2x	Am	Pla	1.5962	16.8943	36.06	41.9959	203	230	144	Low	42.32161452	2.070629547	1204.141667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-63_Am_Pla_pb0263_v3.5.sorted.BXnum.merged.bam	H	
pb0264	PB0264	2x-N703-64_Am_Pla_pb0264	2x-N703-64_Am_Pla_pb0264_v3.5	2x	2x_PB0264	PB0264_2x	Am	Pla	2.8708	30.9212	36.22	42.4	200	834	747	Low	42.32360532	2.081181297	1218.097	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-64_Am_Pla_pb0264_v3.5.sorted.BXnum.merged.bam	FR	
pb0265	PB0265	2x-N703-65_Am_Pla_pb0265	2x-N703-65_Am_Pla_pb0265_v3.5	2x	2x_PB0265	PB0265_2x	Am	Pla	2.4269	31.1295	36.12	42.1266	199	730	643	Low	42.32372352	2.081421899	1182.900667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-65_Am_Pla_pb0265_v3.5.sorted.BXnum.merged.bam	FR	
pb0266	PB0266	2x-N703-66_Am_Pla_pb0266	2x-N703-66_Am_Pla_pb0266_v3.5	2x	2x_PB0266	PB0266_2x	Am	Pla	2.403	23.4468	36.04	42.2617	200	717	630	Low	42.32365178	2.08049765	1186.169	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-66_Am_Pla_pb0266_v3.5.sorted.BXnum.merged.bam	H	
pb0267	PB0267	2x-N703-67_Am_Pla_pb0267	2x-N703-67_Am_Pla_pb0267_v3.5	2x	2x_PB0267	PB0267_2x	Am	Pla	2.7638	16.6732	35.99	42.5812	198	821	734	Low	42.32373416	2.081035939	1189.598333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-67_Am_Pla_pb0267_v3.5.sorted.BXnum.merged.bam	FR	
pb0268	PB0268	2x-N703-68_Am_Pla_pb0268	2x-N703-68_Am_Pla_pb0268_v3.5	2x	2x_PB0268	PB0268_2x	Am	Pla	2.2831	24.6205	36.29	42.2978	201	651	564	Low	42.32372771	2.081456659	1183.3205	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-68_Am_Pla_pb0268_v3.5.sorted.BXnum.merged.bam	FR	
pb0269	PB0269	2x-N703-69_Am_Pla_pb0269	2x-N703-69_Am_Pla_pb0269_v3.5	2x	2x_PB0269	PB0269_2x	Am	Pla	2.1075	19.1081	35.96	42.3712	200	547	461	Low	42.32369909	2.080554903	1182.421333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-69_Am_Pla_pb0269_v3.5.sorted.BXnum.merged.bam	FR	
pb0270	PB0270	2x-N703-70_Am_Pla_pb0270	2x-N703-70_Am_Pla_pb0270_v3.5	2x	2x_PB0270	PB0270_2x	Am	Pla	1.2606	11.864	36.07	41.3998	201	121	43	Low	42.32373819	2.081146182	1188.858667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-70_Am_Pla_pb0270_v3.5.sorted.BXnum.merged.bam	FR	
pb0271	PB0271	2x-N703-71_Am_Pla_pb0271	2x-N703-71_Am_Pla_pb0271_v3.5	2x	2x_PB0271	PB0271_2x	Am	Pla	1.3372	11.622	36.16	41.7093	204	142	58	Low	42.32164556	2.070674369	1202.455333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-71_Am_Pla_pb0271_v3.5.sorted.BXnum.merged.bam	Ye	
pb0272	PB0272	2x-N703-72_Am_Pla_pb0272	2x-N703-72_Am_Pla_pb0272_v3.5	2x	2x_PB0272	PB0272_2x	Am	Pla	1.6089	16.7784	36.22	41.7777	202	237	151	Low	42.3237498	2.080938459	1183.770333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-72_Am_Pla_pb0272_v3.5.sorted.BXnum.merged.bam	NaN	
pb0273	PB0273	2x-N703-73_Am_Pla_pb0273	2x-N703-73_Am_Pla_pb0273_v3.5	2x	2x_PB0273	PB0273_2x	Am	Pla	2.4987	23.0031	36.04	42.3167	204	760	673	Low	42.32373017	2.081443104	1183.872333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-73_Am_Pla_pb0273_v3.5.sorted.BXnum.merged.bam	FR	
pb0274	PB0274	2x-N703-74_Am_Pla_pb0274	2x-N703-74_Am_Pla_pb0274_v3.5	2x	2x_PB0274	PB0274_2x	Am	Pla	2.0124	20.8418	36.04	42.1175	195	490	404	Low	42.32376204	2.081712438	1182.101	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-74_Am_Pla_pb0274_v3.5.sorted.BXnum.merged.bam	FR	
pb0275	PB0275	2x-N703-75_Am_Pla_pb0275	2x-N703-75_Am_Pla_pb0275_v3.5	2x	2x_PB0275	PB0275_2x	Am	Pla	2.3452	14.9462	35.87	42.4171	202	683	596	Low	42.3216497	2.07062536	1203.275	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-75_Am_Pla_pb0275_v3.5.sorted.BXnum.merged.bam	NaN	
pb0276	PB0276	2x-N703-76_Am_Pla_pb0276	2x-N703-76_Am_Pla_pb0276_v3.5	2x	2x_PB0276	PB0276_2x	Am	Pla	1.6968	16.2556	36.14	41.8881	202	282	196	Low	42.32371059	2.081619969	1180.921667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-76_Am_Pla_pb0276_v3.5.sorted.BXnum.merged.bam	FR	
pb0277	PB0277	2x-N703-77_Am_Pla_pb0277	2x-N703-77_Am_Pla_pb0277_v3.5	2x	2x_PB0277	PB0277_2x	Am	Pla	1.5896	11.3604	35.9	41.9057	200	227	141	Low	42.32368559	2.08083901	1186.964333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-77_Am_Pla_pb0277_v3.5.sorted.BXnum.merged.bam	H	
pb0278	PB0278	2x-N703-78_Am_Pla_pb0278	2x-N703-78_Am_Pla_pb0278_v3.5	2x	2x_PB0278	PB0278_2x	Am	Pla	1.0439	11.0158	36.19	41.0074	203	82	13	Low	42.32368761	2.080512609	1181.716	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-78_Am_Pla_pb0278_v3.5.sorted.BXnum.merged.bam	FR	
pb0279	PB0279	2x-N703-79_Am_Pla_pb0279	2x-N703-79_Am_Pla_pb0279_v3.5	2x	2x_PB0279	PB0279_2x	Am	Pla	1.3283	12.2686	36.04	41.8004	203	139	56	Low	42.32164197	2.070665061	1201.796333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-79_Am_Pla_pb0279_v3.5.sorted.BXnum.merged.bam	H	
pb0280	PB0280	2x-N703-80_Am_Pla_pb0280	2x-N703-80_Am_Pla_pb0280_v3.5	2x	2x_PB0280	PB0280_2x	Am	Pla	1.7685	17.5317	36.13	41.8576	208	323	237	Low	42.32374948	2.081051016	1184.028333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-80_Am_Pla_pb0280_v3.5.sorted.BXnum.merged.bam	FR	
pb0281	PB0281	2x-N703-81_Am_Pla_pb0281	2x-N703-81_Am_Pla_pb0281_v3.5	2x	2x_PB0281	PB0281_2x	Am	Pla	1.9802	25.0626	36.14	41.8819	201	463	377	Low	42.32362611	2.081376289	1212.518	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-81_Am_Pla_pb0281_v3.5.sorted.BXnum.merged.bam	FR	
pb0282	PB0282	2x-N703-82_Am_Pla_pb0282	2x-N703-82_Am_Pla_pb0282_v3.5	2x	2x_PB0282	PB0282_2x	Am	Pla	2.0311	17.2436	35.98	42.0765	204	504	418	Low	42.32375242	2.08086732	1180.914	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-82_Am_Pla_pb0282_v3.5.sorted.BXnum.merged.bam	FR	
pb0283	PB0283	2x-N703-83_Am_Pla_pb0283	2x-N703-83_Am_Pla_pb0283_v3.5	2x	2x_PB0283	PB0283_2x	Am	Pla	2.4942	22	36.14	42.4358	197	756	669	Low	42.32379504	2.080920577	1179.676667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-83_Am_Pla_pb0283_v3.5.sorted.BXnum.merged.bam	H	
pb0284	PB0284	2x-N703-84_Am_Pla_pb0284	2x-N703-84_Am_Pla_pb0284_v3.5	2x	2x_PB0284	PB0284_2x	Am	Pla	2.0732	16.6599	36.09	42.441	201	526	440	Low	42.32374631	2.081250706	1182.178333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-84_Am_Pla_pb0284_v3.5.sorted.BXnum.merged.bam	FR	
pb0285	PB0285	2x-N703-85_Am_Pla_pb0285	2x-N703-85_Am_Pla_pb0285_v3.5	2x	2x_PB0285	PB0285_2x	Am	Pla	2.0054	14.1668	35.84	42.1188	199	484	398	Low	42.32366599	2.080534444	1184.04025	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-85_Am_Pla_pb0285_v3.5.sorted.BXnum.merged.bam	H	
pb0286	PB0286	2x-N703-86_Am_Pla_pb0286	2x-N703-86_Am_Pla_pb0286_v3.5	2x	2x_PB0286	PB0286_2x	Am	Pla	1.6011	12.8125	35.88	42.0242	197	233	147	Low	42.32165331	2.070645953	1202.099	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-86_Am_Pla_pb0286_v3.5.sorted.BXnum.merged.bam	FR	
pb0287	PB0287	2x-N703-87_Am_Pla_pb0287	2x-N703-87_Am_Pla_pb0287_v3.5	2x	2x_PB0287	PB0287_2x	Am	Pla	1.2754	12.9877	36.06	41.6445	205	128	49	Low	42.32365173	2.080519903	1186.567	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-87_Am_Pla_pb0287_v3.5.sorted.BXnum.merged.bam	FR	
pb0288	PB0288	2x-N703-88_Am_Pla_pb0288	2x-N703-88_Am_Pla_pb0288_v3.5	2x	2x_PB0288	PB0288_2x	Am	Pla	1.9394	17.8028	36.01	42.1664	207	434	348	Low	42.32374263	2.081117683	1190.225333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N703-88_Am_Pla_pb0288_v3.5.sorted.BXnum.merged.bam	FR	
